scientific_name,cell_id,center_latitude,center_longitude,south_latitude,north_latitude,west_longitude,east_longitude,source
Ciconia ciconia,ciconia_ciconia_0001,36.00,-9.00,35.75,36.25,-9.375,-8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0867,44.00,0.75,43.75,44.25,0.375,1.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0868,44.00,1.50,43.75,44.25,1.125,1.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0869,44.00,2.25,43.75,44.25,1.875,2.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0870,44.00,3.00,43.75,44.25,2.625,3.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0871,44.00,3.75,43.75,44.25,3.375,4.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0872,44.00,8.25,43.75,44.25,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0873,44.00,9.00,43.75,44.25,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0874,44.00,9.75,43.75,44.25,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0875,44.00,10.50,43.75,44.25,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0876,44.00,11.25,43.75,44.25,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0877,44.00,12.00,43.75,44.25,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0878,44.00,12.75,43.75,44.25,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0879,44.00,13.50,43.75,44.25,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0880,44.00,14.25,43.75,44.25,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0881,44.00,15.00,43.75,44.25,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0882,44.00,15.75,43.75,44.25,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0883,44.00,16.50,43.75,44.25,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0884,44.00,17.25,43.75,44.25,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0885,44.00,18.00,43.75,44.25,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0886,44.00,18.75,43.75,44.25,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0887,44.00,19.50,43.75,44.25,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0888,44.00,20.25,43.75,44.25,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0889,44.00,21.00,43.75,44.25,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0890,44.00,21.75,43.75,44.25,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0891,44.00,22.50,43.75,44.25,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0892,44.00,23.25,43.75,44.25,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0893,44.00,24.00,43.75,44.25,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0894,44.00,24.75,43.75,44.25,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0895,44.00,25.50,43.75,44.25,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0896,44.00,26.25,43.75,44.25,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0897,44.00,27.00,43.75,44.25,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0898,44.00,27.75,43.75,44.25,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0899,44.00,28.50,43.75,44.25,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0900,44.00,29.25,43.75,44.25,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0901,44.00,30.00,43.75,44.25,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0902,44.00,30.75,43.75,44.25,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0903,44.00,31.50,43.75,44.25,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0904,44.00,32.25,43.75,44.25,31.875,32.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0905,44.00,33.00,43.75,44.25,32.625,33.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0906,44.00,33.75,43.75,44.25,33.375,34.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0907,44.00,34.50,43.75,44.25,34.125,34.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0908,44.00,35.25,43.75,44.25,34.875,35.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0909,44.00,36.00,43.75,44.25,35.625,36.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0910,44.00,36.75,43.75,44.25,36.375,37.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0911,44.00,37.50,43.75,44.25,37.125,37.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0912,44.00,38.25,43.75,44.25,37.875,38.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0913,44.00,39.00,43.75,44.25,38.625,39.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0914,44.00,39.75,43.75,44.25,39.375,40.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0915,44.00,40.50,43.75,44.25,40.125,40.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0916,44.00,41.25,43.75,44.25,40.875,41.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0917,44.00,42.00,43.75,44.25,41.625,42.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0918,44.50,-9.75,44.25,44.75,-10.125,-9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0919,44.50,-9.00,44.25,44.75,-9.375,-8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0920,44.50,-8.25,44.25,44.75,-8.625,-7.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0921,44.50,-7.50,44.25,44.75,-7.875,-7.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0922,44.50,-6.75,44.25,44.75,-7.125,-6.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0923,44.50,-6.00,44.25,44.75,-6.375,-5.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0924,44.50,-5.25,44.25,44.75,-5.625,-4.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0925,44.50,-4.50,44.25,44.75,-4.875,-4.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0926,44.50,-3.75,44.25,44.75,-4.125,-3.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0927,44.50,-3.00,44.25,44.75,-3.375,-2.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0928,44.50,-2.25,44.25,44.75,-2.625,-1.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0929,44.50,-1.50,44.25,44.75,-1.875,-1.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0930,44.50,-0.75,44.25,44.75,-1.125,-0.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0931,44.50,0.00,44.25,44.75,-0.375,0.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0932,44.50,0.75,44.25,44.75,0.375,1.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0933,44.50,1.50,44.25,44.75,1.125,1.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0934,44.50,2.25,44.25,44.75,1.875,2.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0935,44.50,3.00,44.25,44.75,2.625,3.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0936,44.50,3.75,44.25,44.75,3.375,4.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0937,44.50,8.25,44.25,44.75,7.875,8.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0938,44.50,9.00,44.25,44.75,8.625,9.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0939,44.50,9.75,44.25,44.75,9.375,10.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0940,44.50,10.50,44.25,44.75,10.125,10.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0941,44.50,11.25,44.25,44.75,10.875,11.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0942,44.50,12.00,44.25,44.75,11.625,12.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0943,44.50,12.75,44.25,44.75,12.375,13.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0944,44.50,13.50,44.25,44.75,13.125,13.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0945,44.50,14.25,44.25,44.75,13.875,14.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0946,44.50,15.00,44.25,44.75,14.625,15.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0947,44.50,15.75,44.25,44.75,15.375,16.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0948,44.50,16.50,44.25,44.75,16.125,16.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0949,44.50,17.25,44.25,44.75,16.875,17.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0950,44.50,18.00,44.25,44.75,17.625,18.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0951,44.50,18.75,44.25,44.75,18.375,19.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0952,44.50,19.50,44.25,44.75,19.125,19.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0953,44.50,20.25,44.25,44.75,19.875,20.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0954,44.50,21.00,44.25,44.75,20.625,21.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0955,44.50,21.75,44.25,44.75,21.375,22.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0956,44.50,22.50,44.25,44.75,22.125,22.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0957,44.50,23.25,44.25,44.75,22.875,23.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0958,44.50,24.00,44.25,44.75,23.625,24.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0959,44.50,24.75,44.25,44.75,24.375,25.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0960,44.50,25.50,44.25,44.75,25.125,25.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0961,44.50,26.25,44.25,44.75,25.875,26.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0962,44.50,27.00,44.25,44.75,26.625,27.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0963,44.50,27.75,44.25,44.75,27.375,28.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0964,44.50,28.50,44.25,44.75,28.125,28.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0965,44.50,29.25,44.25,44.75,28.875,29.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0966,44.50,30.00,44.25,44.75,29.625,30.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0967,44.50,30.75,44.25,44.75,30.375,31.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0968,44.50,31.50,44.25,44.75,31.125,31.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0969,44.50,32.25,44.25,44.75,31.875,32.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0970,44.50,33.00,44.25,44.75,32.625,33.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0971,44.50,33.75,44.25,44.75,33.375,34.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0972,44.50,34.50,44.25,44.75,34.125,34.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0973,44.50,35.25,44.25,44.75,34.875,35.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0974,44.50,36.00,44.25,44.75,35.625,36.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0975,44.50,36.75,44.25,44.75,36.375,37.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0976,44.50,37.50,44.25,44.75,37.125,37.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0977,44.50,38.25,44.25,44.75,37.875,38.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0978,44.50,39.00,44.25,44.75,38.625,39.375,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0979,44.50,39.75,44.25,44.75,39.375,40.125,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0980,44.50,40.50,44.25,44.75,40.125,40.875,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
Hirundo rustica,hirundo_rustica_0981,44.50,41.25,44.25,44.75,40.875,41.625,Approximate 50-km European breeding range grid; EBBA2-informed placeholder
